SSPscen;region;technology;vehicleType;subsectorL3;subsectorL2;subsectorL1;sector;level;2020;2030;2040;2050;2100;2150
SSP3;CHA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1.50E-01;8.15E-01;1.31E+00;1.80E+00;1.80E+00;1.80E+00
SSP3;DEU;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.29E-01;2.48E-01;3.67E-01;7.80E-01;7.80E-01
SSP3;ECE;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.55E-01;3.42E-01;5.28E-01;1.00E+00;1.00E+00
SSP3;ECS;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;9.31E-02;2.37E-01;3.82E-01;8.42E-01;8.42E-01
SSP3;ENC;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;2.16E-01;4.69E-01;7.23E-01;1.00E+00;1.00E+00
SSP3;ESC;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.36E-01;2.59E-01;3.82E-01;8.45E-01;8.45E-01
SSP3;ESW;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1.08E-02;1.16E-01;2.05E-01;2.93E-01;6.24E-01;6.24E-01
SSP3;EWN;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;8.79E-02;1.54E-01;2.20E-01;5.01E-01;5.01E-01
SSP3;FRA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1.40E-02;1.68E-01;3.13E-01;4.58E-01;9.53E-01;9.53E-01
SSP3;IND;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.00E-01;1.97E-01;2.93E-01;6.65E-01;6.65E-01
SSP3;JPN;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;9.67E-02;1.38E-01;1.79E-01;3.75E-01;3.75E-01
SSP3;LAM;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.29E-01;3.58E-01;5.87E-01;1.00E+00;1.00E+00
SSP3;MEA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;5.17E-02;1.73E-01;2.93E-01;6.50E-01;6.50E-01
SSP3;NEN;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;5.61E-02;1.40E-01;2.77E-01;4.13E-01;9.86E-01;9.86E-01
SSP3;NES;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;5.17E-02;1.13E-01;1.74E-01;3.46E-01;3.46E-01
SSP3;OAS;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.41E-01;4.04E-01;6.67E-01;1.00E+00;1.00E+00
SSP3;REF;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;7.24E-02;1.96E-01;3.20E-01;7.43E-01;7.43E-01
SSP3;SSA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;6.21E-02;2.29E-01;3.96E-01;8.47E-01;8.47E-01
SSP3;UKI;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;2.50E-02;1.17E-01;2.30E-01;3.43E-01;7.43E-01;7.43E-01
SSP3;USA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.12E-01;3.25E-01;5.38E-01;1.00E+00;1.00E+00
SSP5;CAZ;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;4.67E-02;5.66E-02;6.64E-02;7.49E-02;7.49E-02
SSP5;CHA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;1.26E-01;1.40E-01;1.54E-01;2.18E-01;2.18E-01
SSP5;DEU;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;5.39E-02;5.45E-02;5.50E-02;6.00E-02;6.00E-02
SSP5;ECE;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;6.47E-02;7.20E-02;7.92E-02;9.59E-02;9.59E-02
SSP5;ECS;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;3.88E-02;4.80E-02;5.72E-02;6.48E-02;6.48E-02
SSP5;ENC;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;8.99E-02;9.91E-02;1.08E-01;1.42E-01;1.42E-01
SSP5;ESC;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;5.66E-02;5.69E-02;5.72E-02;6.50E-02;6.50E-02
SSP5;ESW;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1.08E-02;4.85E-02;4.63E-02;4.40E-02;4.80E-02;4.80E-02
SSP5;EWN;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;3.66E-02;3.48E-02;3.30E-02;3.85E-02;3.85E-02
SSP5;FRA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1.40E-02;7.01E-02;6.94E-02;6.87E-02;7.33E-02;7.33E-02
SSP5;IND;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;2.16E-02;3.28E-02;4.40E-02;5.12E-02;5.12E-02
SSP5;JPN;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;4.03E-02;3.36E-02;2.69E-02;2.89E-02;2.89E-02
SSP5;LAM;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;5.39E-02;7.10E-02;8.80E-02;1.06E-01;1.06E-01
SSP5;MEA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;2.16E-02;3.28E-02;4.40E-02;5.00E-02;5.00E-02
SSP5;NEN;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;5.61E-02;5.84E-02;6.02E-02;6.20E-02;7.58E-02;7.58E-02
SSP5;NES;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;2.16E-02;2.38E-02;2.61E-02;2.66E-02;2.66E-02
SSP5;OAS;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;5.88E-02;7.94E-02;1.00E-01;1.15E-01;1.15E-01
SSP5;REF;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;3.02E-02;3.91E-02;4.80E-02;5.71E-02;5.71E-02
SSP5;SSA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;2.59E-02;4.27E-02;5.94E-02;6.51E-02;6.51E-02
SSP5;UKI;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;2.50E-02;4.87E-02;5.01E-02;5.15E-02;5.72E-02;5.72E-02
SSP5;USA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.00E+00;4.67E-02;6.37E-02;8.07E-02;9.75E-02;9.75E-02
SDP;CAZ;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.80E-02;2.36E-01;3.84E-01;6.72E-01;6.72E-01
SDP;CHA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP;DEU;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;4.00E-02;2.70E-01;5.00E-01;9.00E-01;9.00E-01
SDP;ECE;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.30E-01;3.80E-01;8.60E-01;8.60E-01
SDP;ECS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;6.40E-02;2.24E-01;3.84E-01;8.40E-01;8.40E-01
SDP;ENC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E-01;2.80E-01;4.60E-01;1.00E+00;1.00E+00
SDP;ESC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.60E-01;4.40E-01;8.40E-01;8.40E-01
SDP;ESW;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;9.60E-02;2.64E-01;4.32E-01;8.40E-01;8.40E-01
SDP;EWN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E-03;1.20E-01;3.05E-01;4.90E-01;9.00E-01;9.00E-01
SDP;FRA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.80E-01;4.80E-01;8.40E-01;8.40E-01
SDP;IND;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;4.00E-01;5.60E-01;7.20E-01;7.56E-01;7.56E-01
SDP;JPN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;3.20E-01;6.60E-01;1.00E+00;1.00E+00;1.00E+00
SDP;LAM;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.12E-01;2.72E-01;4.32E-01;1.00E+00;1.00E+00
SDP;NEN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;5.88E-01;5.88E-01
SDP;NES;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;6.72E-01;6.72E-01
SDP;OAS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.80E-02;2.12E-01;3.36E-01;5.88E-01;5.88E-01
SDP;REF;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;6.72E-01;6.72E-01
SDP;SSA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.00E-01;3.16E-01;4.32E-01;6.72E-01;6.72E-01
SDP;UKI;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E-01;2.50E-01;4.00E-01;7.40E-01;7.40E-01
SDP_EI;CAZ;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.80E-02;2.36E-01;3.84E-01;6.72E-01;6.72E-01
SDP_EI;CHA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_EI;DEU;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;4.00E-02;2.70E-01;5.00E-01;9.00E-01;9.00E-01
SDP_EI;ECE;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.30E-01;3.80E-01;8.60E-01;8.60E-01
SDP_EI;ECS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;6.40E-02;2.24E-01;3.84E-01;8.40E-01;8.40E-01
SDP_EI;ENC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E-01;2.80E-01;4.60E-01;1.00E+00;1.00E+00
SDP_EI;ESC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.60E-01;4.40E-01;8.40E-01;8.40E-01
SDP_EI;ESW;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;9.60E-02;2.64E-01;4.32E-01;8.40E-01;8.40E-01
SDP_EI;EWN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E-03;1.20E-01;3.05E-01;4.90E-01;9.00E-01;9.00E-01
SDP_EI;FRA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.80E-01;4.80E-01;8.40E-01;8.40E-01
SDP_EI;IND;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;4.00E-01;5.60E-01;7.20E-01;7.56E-01;7.56E-01
SDP_EI;JPN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;3.20E-01;6.60E-01;1.00E+00;1.00E+00;1.00E+00
SDP_EI;LAM;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.12E-01;2.72E-01;4.32E-01;1.00E+00;1.00E+00
SDP_EI;NEN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;5.88E-01;5.88E-01
SDP_EI;NES;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;6.72E-01;6.72E-01
SDP_EI;OAS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.80E-02;2.12E-01;3.36E-01;5.88E-01;5.88E-01
SDP_EI;REF;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;6.72E-01;6.72E-01
SDP_EI;SSA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.00E-01;3.16E-01;4.32E-01;6.72E-01;6.72E-01
SDP_EI;UKI;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E-01;2.50E-01;4.00E-01;7.40E-01;7.40E-01
SDP_MC;CAZ;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.76E-01;4.72E-01;7.68E-01;1.00E+00;1.00E+00
SDP_MC;CHA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_MC;DEU;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;5.40E-01;1.00E+00;1.00E+00;1.00E+00
SDP_MC;ECE;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.60E-01;4.60E-01;7.60E-01;1.00E+00;1.00E+00
SDP_MC;ECS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.28E-01;4.48E-01;7.68E-01;1.00E+00;1.00E+00
SDP_MC;ENC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.00E-01;5.60E-01;9.20E-01;1.00E+00;1.00E+00
SDP_MC;ESC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.60E-01;5.20E-01;8.80E-01;1.00E+00;1.00E+00
SDP_MC;ESW;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.92E-01;5.28E-01;8.64E-01;1.00E+00;1.00E+00
SDP_MC;EWN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E-03;2.40E-01;6.10E-01;9.80E-01;1.00E+00;1.00E+00
SDP_MC;FRA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.60E-01;5.60E-01;9.60E-01;1.00E+00;1.00E+00
SDP_MC;IND;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-01;9.00E-01;1.00E+00;1.00E+00;1.00E+00
SDP_MC;JPN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;6.40E-01;8.20E-01;1.00E+00;1.00E+00;1.00E+00
SDP_MC;LAM;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.24E-01;5.44E-01;8.64E-01;1.00E+00;1.00E+00
SDP_MC;NEN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.60E-01;4.16E-01;6.72E-01;1.00E+00;1.00E+00
SDP_MC;NES;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.60E-01;4.16E-01;6.72E-01;1.00E+00;1.00E+00
SDP_MC;OAS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.76E-01;4.24E-01;6.72E-01;1.00E+00;1.00E+00
SDP_MC;REF;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.60E-01;4.16E-01;6.72E-01;1.00E+00;1.00E+00
SDP_MC;SSA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;4.00E-01;6.32E-01;8.64E-01;1.00E+00;1.00E+00
SDP_MC;UKI;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.00E-01;5.00E-01;8.00E-01;1.00E+00;1.00E+00
SDP_RC;CAZ;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.80E-02;2.36E-01;3.84E-01;6.72E-01;6.72E-01
SDP_RC;CHA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SDP_RC;DEU;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;4.00E-02;2.70E-01;5.00E-01;9.00E-01;9.00E-01
SDP_RC;ECE;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.30E-01;3.80E-01;8.60E-01;8.60E-01
SDP_RC;ECS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;6.40E-02;2.24E-01;3.84E-01;8.40E-01;8.40E-01
SDP_RC;ENC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E-01;2.80E-01;4.60E-01;1.00E+00;1.00E+00
SDP_RC;ESC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.60E-01;4.40E-01;8.40E-01;8.40E-01
SDP_RC;ESW;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;9.60E-02;2.64E-01;4.32E-01;8.40E-01;8.40E-01
SDP_RC;EWN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E-03;1.20E-01;3.05E-01;4.90E-01;9.00E-01;9.00E-01
SDP_RC;FRA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.80E-01;4.80E-01;8.40E-01;8.40E-01
SDP_RC;IND;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;4.00E-01;5.60E-01;7.20E-01;7.56E-01;7.56E-01
SDP_RC;JPN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;3.20E-01;6.60E-01;1.00E+00;1.00E+00;1.00E+00
SDP_RC;LAM;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.12E-01;2.72E-01;4.32E-01;1.00E+00;1.00E+00
SDP_RC;NEN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;5.88E-01;5.88E-01
SDP_RC;NES;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;6.72E-01;6.72E-01
SDP_RC;OAS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.80E-02;2.12E-01;3.36E-01;5.88E-01;5.88E-01
SDP_RC;REF;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;8.00E-02;2.08E-01;3.36E-01;6.72E-01;6.72E-01
SDP_RC;SSA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.00E-01;3.16E-01;4.32E-01;6.72E-01;6.72E-01
SDP_RC;UKI;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;1.00E-01;2.50E-01;4.00E-01;7.40E-01;7.40E-01
SSP1;CAZ;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;CHA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;8.00E-01;1.00E+00;1.00E+00;1.00E+00;1.00E+00;1.00E+00
SSP1;DEU;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;ECE;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;ECS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;ENC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;ESC;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;ESW;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;EWN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.00E-03;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;FRA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;IND;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;2.00E-01;6.00E-01;8.00E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;JPN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;LAM;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;NEN;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;NES;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
SSP1;OAS;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00E+00;2.50E-01;6.25E-01;1.00E+00;1.00E+00;1.00E+00
