SSP_scenario,region,technology,vehicle_type,subsector_L1,subsector_L2,subsector_L3,sector,level,approx,2020,2030,2050,2100,2150
SDP_RC,NEN,Liquids,Passenger Rail_tmp_vehicletype,Passenger Rail_tmp_subsector_L1,Passenger Rail_tmp_subsector_L2,Passenger Rail,trn_pass,FV,linear,1.540e-02,5.135e-03,5.135e-03,5.135e-03,5.135e-03
SDP_RC,NEN,Liquids,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,4.229e-01,2.153e-01,2.153e-01
SDP_RC,NEN,Liquids,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,7.862e-01,2.220e-01,2.220e-01
SDP_RC,NEN,Liquids,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,7.862e-01,2.220e-01,2.220e-01
SDP_RC,NEN,Liquids,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,7.862e-01,2.220e-01,2.220e-01
SDP_RC,NEN,Liquids,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,4.229e-01,2.153e-01,2.153e-01
SDP_RC,NEN,NG,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,2.147e-02,4.722e-02,9.872e-02,1.791e-01,1.791e-01
SDP_RC,NEN,NG,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,6.427e-03,3.257e-02,3.589e-02,4.079e-02,4.079e-02
SDP_RC,NEN,NG,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,6.206e-02,4.089e-02,4.089e-02
SDP_RC,NEN,NG,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,6.206e-02,4.089e-02,4.089e-02
SDP_RC,NEN,NG,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,6.206e-02,4.089e-02,4.089e-02
SDP_RC,NEN,NG,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,3.338e-02,3.966e-02,3.966e-02
SDP_RC,NES,,,,,Cycle,trn_pass,S3S,linear,8.738e-03,1.560e-02,1.390e-02,1.911e-02,1.911e-02
SDP_RC,NES,,,,,Domestic Aviation,trn_pass,S3S,linear,4.721e-03,1.349e-04,5.723e-05,1.574e-05,1.574e-05
SDP_RC,NES,,,,,Domestic Ship,trn_freight,S3S,linear,1.468e-02,1.468e-02,1.468e-02,1.468e-02,1.468e-02
SDP_RC,NES,,,,,Freight Rail,trn_freight,S3S,linear,1.697e-02,5.090e-02,6.787e-02,8.483e-02,8.483e-02
SDP_RC,NES,,,,,HSR,trn_pass,S3S,linear,5.085e-04,2.179e-04,1.387e-04,7.627e-05,7.627e-05
SDP_RC,NES,,,,,International Aviation,trn_aviation_intl,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,,,,International Ship,trn_shipping_intl,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,,,,Passenger Rail,trn_pass,S3S,linear,1.607e-03,2.295e-04,4.382e-04,3.214e-04,3.214e-04
SDP_RC,NES,,,,,Walk,trn_pass,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,,,,trn_freight_road,trn_freight,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,,,,trn_pass_road,trn_pass,S3S,linear,2.727e-01,1.127e-02,8.966e-03,4.931e-03,4.931e-03
SDP_RC,NES,,,,Bus,trn_pass_road,trn_pass,S2S3,linear,8.401e-02,2.240e-01,1.344e-01,1.344e-01,1.344e-01
SDP_RC,NES,,,,trn_pass_road_LDV,trn_pass_road,trn_pass,S2S3,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,,trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,S1S2,linear,4.923e-03,4.923e-03,4.923e-03,4.923e-03,4.923e-03
SDP_RC,NES,,,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,S1S2,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,Compact Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,4.608e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,Large Car and SUV,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.000e+00,7.234e-01,7.234e-01,7.234e-01,7.234e-01
SDP_RC,NES,,Midsize Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,2.352e-01,1.701e-01,1.701e-01,1.701e-01,1.701e-01
SDP_RC,NES,,Mini Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.509e-03,3.274e-03,3.274e-03,3.274e-03,3.274e-03
SDP_RC,NES,,Moped,trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.148e-02,1.148e-02,1.148e-02,1.148e-02,1.148e-02
SDP_RC,NES,,Motorcycle (50-250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.337e-01,1.337e-01,1.337e-01,1.337e-01,1.337e-01
SDP_RC,NES,,Motorcycle (>250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,Subcompact Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,7.460e-02,1.619e-01,1.619e-01,1.619e-01,1.619e-01
SDP_RC,NES,,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,6.299e-02,6.299e-02,6.299e-02,6.299e-02,6.299e-02
SDP_RC,NES,,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,3.651e-01,3.651e-01,3.651e-01,3.651e-01,3.651e-01
SDP_RC,NES,,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,5.704e-01,5.704e-01,5.704e-01,5.704e-01,5.704e-01
SDP_RC,NES,,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,4.799e-01,4.799e-01,4.799e-01,4.799e-01,4.799e-01
SDP_RC,NES,,Van,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,2.880e-03,2.083e-03,2.083e-03,2.083e-03,2.083e-03
SDP_RC,NES,BEV,Moped,trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
SDP_RC,NES,BEV,Motorcycle (50-250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
SDP_RC,NES,BEV,Motorcycle (>250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
SDP_RC,NES,Electric,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,0.000e+00,5.175e-02,1.956e-01,3.465e-01,3.465e-01
SDP_RC,NES,Electric,Freight Rail_tmp_vehicletype,Freight Rail_tmp_subsector_L1,Freight Rail_tmp_subsector_L2,Freight Rail,trn_freight,FV,linear,2.081e-01,3.071e-01,5.050e-01,9.010e-01,9.010e-01
SDP_RC,NES,Electric,HSR_tmp_vehicletype,HSR_tmp_subsector_L1,HSR_tmp_subsector_L2,HSR,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Electric,Passenger Rail_tmp_vehicletype,Passenger Rail_tmp_subsector_L1,Passenger Rail_tmp_subsector_L2,Passenger Rail,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Electric,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,5.203e-01,8.730e-01,1.000e+00,1.000e+00
SDP_RC,NES,Electric,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.070e-01,4.696e-01,1.000e+00,1.000e+00
SDP_RC,NES,Electric,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.070e-01,4.696e-01,1.000e+00,1.000e+00
SDP_RC,NES,Electric,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.070e-01,4.696e-01,1.000e+00,1.000e+00
SDP_RC,NES,Electric,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,5.203e-01,8.730e-01,1.000e+00,1.000e+00
SDP_RC,NES,FCEV,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,0.000e+00,2.698e-03,1.308e-02,3.637e-02,3.637e-02
SDP_RC,NES,FCEV,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,7.303e-03,3.450e-02,5.583e-02,5.583e-02
SDP_RC,NES,FCEV,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.698e-03,1.308e-02,3.937e-02,3.937e-02
SDP_RC,NES,FCEV,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.698e-03,1.308e-02,3.937e-02,3.937e-02
SDP_RC,NES,FCEV,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.698e-03,1.308e-02,3.937e-02,3.937e-02
SDP_RC,NES,FCEV,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,7.303e-03,3.450e-02,5.583e-02,5.583e-02
SDP_RC,NES,Hydrogen,Domestic Aviation_tmp_vehicletype,Domestic Aviation_tmp_subsector_L1,Domestic Aviation_tmp_subsector_L2,Domestic Aviation,trn_pass,FV,linear,0.000e+00,4.158e-06,2.270e-04,5.960e-01,5.960e-01
SDP_RC,NES,Liquids,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,Domestic Aviation_tmp_vehicletype,Domestic Aviation_tmp_subsector_L1,Domestic Aviation_tmp_subsector_L2,Domestic Aviation,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,Domestic Ship_tmp_vehicletype,Domestic Ship_tmp_subsector_L1,Domestic Ship_tmp_subsector_L2,Domestic Ship,trn_freight,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,Freight Rail_tmp_vehicletype,Freight Rail_tmp_subsector_L1,Freight Rail_tmp_subsector_L2,Freight Rail,trn_freight,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,International Aviation_tmp_vehicletype,International Aviation_tmp_subsector_L1,International Aviation_tmp_subsector_L2,International Aviation,trn_aviation_intl,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,International Ship_tmp_vehicletype,International Ship_tmp_subsector_L1,International Ship_tmp_subsector_L2,International Ship,trn_shipping_intl,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,Moped,trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,Motorcycle (50-250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,Motorcycle (>250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,NES,Liquids,Passenger Rail_tmp_vehicletype,Passenger Rail_tmp_subsector_L1,Passenger Rail_tmp_subsector_L2,Passenger Rail,trn_pass,FV,linear,4.782e-01,1.594e-01,1.594e-01,1.594e-01,1.594e-01
SDP_RC,NES,Liquids,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,1.000e+00,4.666e-01,4.666e-01
SDP_RC,NES,Liquids,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,1.000e+00,4.810e-01,4.810e-01
SDP_RC,NES,Liquids,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,1.000e+00,4.810e-01,4.810e-01
SDP_RC,NES,Liquids,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,1.000e+00,4.810e-01,4.810e-01
SDP_RC,NES,Liquids,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,1.000e+00,1.000e+00,1.000e+00,4.666e-01,4.666e-01
SDP_RC,NES,NG,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,3.476e-03,2.970e-02,5.477e-02,6.235e-02,6.235e-02
SDP_RC,NES,NG,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,5.263e-02,4.298e-02,4.298e-02
SDP_RC,NES,NG,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,5.263e-02,4.430e-02,4.430e-02
SDP_RC,NES,NG,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,5.263e-02,4.430e-02,4.430e-02
SDP_RC,NES,NG,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,5.263e-02,4.430e-02,4.430e-02
SDP_RC,NES,NG,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,2.632e-02,5.263e-02,4.298e-02,4.298e-02
SDP_RC,OAS,,,,,Cycle,trn_pass,S3S,linear,1.256e-02,7.232e-02,6.750e-02,1.687e-01,1.687e-01
SDP_RC,OAS,,,,,Domestic Aviation,trn_pass,S3S,linear,2.456e-02,1.474e-03,2.063e-03,4.421e-03,4.421e-03
SDP_RC,OAS,,,,,Domestic Ship,trn_freight,S3S,linear,3.712e-02,3.712e-02,2.856e-02,3.712e-02,3.712e-02
SDP_RC,OAS,,,,,Freight Rail,trn_freight,S3S,linear,4.736e-02,1.421e-01,1.457e-01,2.368e-01,2.368e-01
SDP_RC,OAS,,,,,HSR,trn_pass,S3S,linear,9.660e-04,2.608e-03,2.608e-03,3.478e-03,3.478e-03
SDP_RC,OAS,,,,,International Aviation,trn_aviation_intl,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,,,,International Ship,trn_shipping_intl,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,,,,Passenger Rail,trn_pass,S3S,linear,7.701e-04,2.310e-04,1.040e-03,1.848e-03,1.848e-03
SDP_RC,OAS,,,,,Walk,trn_pass,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,,,,trn_freight_road,trn_freight,S3S,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,,,,trn_pass_road,trn_pass,S3S,linear,3.425e-01,2.279e-02,2.279e-02,2.848e-02,2.848e-02
SDP_RC,OAS,,,,Bus,trn_pass_road,trn_pass,S2S3,linear,5.439e-01,1.000e+00,6.734e-01,4.810e-01,4.810e-01
SDP_RC,OAS,,,,trn_pass_road_LDV,trn_pass_road,trn_pass,S2S3,linear,1.000e+00,5.834e-01,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,,trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,S1S2,linear,6.335e-01,2.233e-01,1.631e-01,8.553e-02,8.553e-02
SDP_RC,OAS,,,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,S1S2,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,Compact Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,6.745e-03,1.349e-02,1.012e-02,5.059e-03,5.059e-03
SDP_RC,OAS,,Large Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,3.018e-01,3.018e-01,3.018e-01,3.018e-01,3.018e-01
SDP_RC,OAS,,Large Car and SUV,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,6.459e-04,6.459e-04,6.459e-04,6.459e-04,6.459e-04
SDP_RC,OAS,,Light Truck and SUV,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,Midsize Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,2.500e-04,2.500e-04,2.500e-04,2.500e-04,2.500e-04
SDP_RC,OAS,,Mini Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,6.938e-05,1.388e-04,1.041e-04,5.203e-05,5.203e-05
SDP_RC,OAS,,Moped,trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,7.762e-03,7.762e-03,7.762e-03,7.762e-03,7.762e-03
SDP_RC,OAS,,Motorcycle (50-250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,Motorcycle (>250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,6.391e-03,6.391e-03,6.391e-03,6.391e-03,6.391e-03
SDP_RC,OAS,,Subcompact Car,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,8.508e-03,1.702e-02,1.276e-02,6.381e-03,6.381e-03
SDP_RC,OAS,,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,3.765e-01,3.765e-01,3.765e-01,3.765e-01,3.765e-01
SDP_RC,OAS,,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,4.784e-01,4.784e-01,4.784e-01,4.784e-01,4.784e-01
SDP_RC,OAS,,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,1.365e-03,1.365e-03,1.365e-03,1.365e-03,1.365e-03
SDP_RC,OAS,,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,7.361e-04,7.361e-04,7.361e-04,7.361e-04,7.361e-04
SDP_RC,OAS,,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,VS1,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,,Van,trn_pass_road_LDV_4W,trn_pass_road_LDV,trn_pass_road,trn_pass,VS1,linear,1.027e-05,1.027e-05,1.027e-05,1.027e-05,1.027e-05
SDP_RC,OAS,BEV,Moped,trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
SDP_RC,OAS,BEV,Motorcycle (50-250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,1.452e-05,2.905e-05,2.905e-05,2.905e-05,2.905e-05
SDP_RC,OAS,BEV,Motorcycle (>250cc),trn_pass_road_LDV_2W,trn_pass_road_LDV,trn_pass_road,trn_pass,FV,linear,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
SDP_RC,OAS,Electric,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,0.000e+00,1.553e-01,7.337e-01,1.000e+00,1.000e+00
SDP_RC,OAS,Electric,Freight Rail_tmp_vehicletype,Freight Rail_tmp_subsector_L1,Freight Rail_tmp_subsector_L2,Freight Rail,trn_freight,FV,linear,1.733e-01,2.767e-01,4.833e-01,8.967e-01,8.967e-01
SDP_RC,OAS,Electric,HSR_tmp_vehicletype,HSR_tmp_subsector_L1,HSR_tmp_subsector_L2,HSR,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,Electric,Passenger Rail_tmp_vehicletype,Passenger Rail_tmp_subsector_L1,Passenger Rail_tmp_subsector_L2,Passenger Rail,trn_pass,FV,linear,3.530e-01,1.000e+00,1.000e+00,1.000e+00,1.000e+00
SDP_RC,OAS,Electric,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,1.734e-01,2.728e-01,3.429e-01,3.429e-01
SDP_RC,OAS,Electric,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,6.900e-02,1.467e-01,3.326e-01,3.326e-01
SDP_RC,OAS,Electric,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,6.900e-02,1.467e-01,3.326e-01,3.326e-01
SDP_RC,OAS,Electric,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,6.900e-02,1.467e-01,3.326e-01,3.326e-01
SDP_RC,OAS,Electric,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,1.734e-01,2.728e-01,3.429e-01,3.429e-01
SDP_RC,OAS,FCEV,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,0.000e+00,2.698e-03,1.963e-02,6.561e-02,6.561e-02
SDP_RC,OAS,FCEV,Truck (0-3.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,1.217e-02,1.294e-02,3.191e-02,3.191e-02
SDP_RC,OAS,FCEV,Truck (18t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,4.497e-03,4.907e-03,2.182e-02,2.182e-02
SDP_RC,OAS,FCEV,Truck (26t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,4.497e-03,4.907e-03,2.182e-02,2.182e-02
SDP_RC,OAS,FCEV,Truck (40t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,4.497e-03,4.907e-03,2.182e-02,2.182e-02
SDP_RC,OAS,FCEV,Truck (7.5t),trn_freight_road_tmp_subsector_L1,trn_freight_road_tmp_subsector_L2,trn_freight_road,trn_freight,FV,linear,0.000e+00,1.217e-02,1.294e-02,3.191e-02,3.191e-02
SDP_RC,OAS,Hydrogen,Domestic Aviation_tmp_vehicletype,Domestic Aviation_tmp_subsector_L1,Domestic Aviation_tmp_subsector_L2,Domestic Aviation,trn_pass,FV,linear,0.000e+00,4.158e-06,2.270e-04,5.960e-01,5.960e-01
SDP_RC,OAS,Liquids,Bus_tmp_vehicletype,Bus_tmp_subsector_L1,Bus,trn_pass_road,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,6.013e-01,6.013e-01
SDP_RC,OAS,Liquids,Domestic Aviation_tmp_vehicletype,Domestic Aviation_tmp_subsector_L1,Domestic Aviation_tmp_subsector_L2,Domestic Aviation,trn_pass,FV,linear,1.000e+00,1.000e+00,1.000e+00,1.000e+00,1.000e+00
