"","variable","region","period","unit","scenario","value","model"
"242","ES|Transport|Freight|Road","Russia",2030,"bn tkm/yr","historical",1227.83917538152,"IEA ETP 2DS"
"243","ES|Transport|Freight|Road","South Africa",2030,"bn tkm/yr","historical",451.670559696245,"IEA ETP 2DS"
"244","ES|Transport|Freight|Road","United States",2030,"bn tkm/yr","historical",8375.00013645898,"IEA ETP 2DS"
"245","ES|Transport|Freight|Road","OECD",2035,"bn tkm/yr","historical",17151.992563692,"IEA ETP 2DS"
"246","ES|Transport|Freight|Road","NonOECD",2035,"bn tkm/yr","historical",37754.7504962979,"IEA ETP 2DS"
"247","ES|Transport|Freight|Road","ASEAN",2035,"bn tkm/yr","historical",3413.32864894775,"IEA ETP 2DS"
"248","ES|Transport|Freight|Road","Brazil",2035,"bn tkm/yr","historical",2603.97004700284,"IEA ETP 2DS"
"249","ES|Transport|Freight|Road","China",2035,"bn tkm/yr","historical",13619.548609521,"IEA ETP 2DS"
"250","ES|Transport|Freight|Road","European Union",2035,"bn tkm/yr","historical",3823.78299162283,"IEA ETP 2DS"
"251","ES|Transport|Freight|Road","India",2035,"bn tkm/yr","historical",5677.91355363347,"IEA ETP 2DS"
"252","ES|Transport|Freight|Road","Mexico",2035,"bn tkm/yr","historical",838.971153556974,"IEA ETP 2DS"
"253","ES|Transport|Freight|Road","India",2025,"bn tkm/yr","historical",3098.00907073337,"IEA ETP B2DS"
"254","ES|Transport|Freight|Road","Mexico",2025,"bn tkm/yr","historical",633.074786484878,"IEA ETP B2DS"
"255","ES|Transport|Freight|Road","Russia",2025,"bn tkm/yr","historical",1074.67902439958,"IEA ETP B2DS"
"256","ES|Transport|Freight|Road","South Africa",2025,"bn tkm/yr","historical",383.939409399238,"IEA ETP B2DS"
"257","ES|Transport|Freight|Road","United States",2025,"bn tkm/yr","historical",7372.92477801066,"IEA ETP B2DS"
"258","ES|Transport|Freight|Road","OECD",2030,"bn tkm/yr","historical",15184.8523937622,"IEA ETP B2DS"
"259","ES|Transport|Freight|Road","NonOECD",2030,"bn tkm/yr","historical",29620.1691927881,"IEA ETP B2DS"
"260","ES|Transport|Freight|Road","ASEAN",2030,"bn tkm/yr","historical",2634.97412554094,"IEA ETP B2DS"
"261","ES|Transport|Freight|Road","Brazil",2030,"bn tkm/yr","historical",2228.03415059835,"IEA ETP B2DS"
"262","ES|Transport|Freight|Road","China",2030,"bn tkm/yr","historical",10679.9699136246,"IEA ETP B2DS"
"263","ES|Transport|Freight|Road","European Union",2030,"bn tkm/yr","historical",3485.08024639902,"IEA ETP B2DS"
"264","ES|Transport|Freight|Road","India",2030,"bn tkm/yr","historical",4124.08146216517,"IEA ETP B2DS"
"265","ES|Transport|Freight|Road","Mexico",2030,"bn tkm/yr","historical",714.632386022069,"IEA ETP B2DS"
"266","ES|Transport|Freight|Road","Russia",2030,"bn tkm/yr","historical",1185.87863276335,"IEA ETP B2DS"
"267","ES|Transport|Freight|Road","South Africa",2030,"bn tkm/yr","historical",432.176616006331,"IEA ETP B2DS"
"268","ES|Transport|Freight|Road","United States",2030,"bn tkm/yr","historical",8105.02224144169,"IEA ETP B2DS"
"269","ES|Transport|Freight|Road","OECD",2035,"bn tkm/yr","historical",16428.6864793742,"IEA ETP B2DS"
"270","ES|Transport|Freight|Road","NonOECD",2035,"bn tkm/yr","historical",35057.2275270267,"IEA ETP B2DS"
"271","ES|Transport|Freight|Road","South Africa",2050,"bn tkm/yr","historical",644.267398017514,"IEA ETP B2DS"
"272","ES|Transport|Freight|Road","United States",2050,"bn tkm/yr","historical",11197.9576766536,"IEA ETP B2DS"
"273","ES|Transport|Freight|Road","OECD",2055,"bn tkm/yr","historical",21537.156430988,"IEA ETP B2DS"
"274","ES|Transport|Freight|Road","NonOECD",2055,"bn tkm/yr","historical",58390.5926908688,"IEA ETP B2DS"
"275","ES|Transport|Freight|Road","ASEAN",2055,"bn tkm/yr","historical",5270.95566321653,"IEA ETP B2DS"
"276","ES|Transport|Freight|Road","Brazil",2055,"bn tkm/yr","historical",3551.63223459122,"IEA ETP B2DS"
"277","ES|Transport|Freight|Road","China",2055,"bn tkm/yr","historical",20951.35967747,"IEA ETP B2DS"
"278","ES|Transport|Freight|Road","European Union",2055,"bn tkm/yr","historical",4478.88204662708,"IEA ETP B2DS"
"279","ES|Transport|Freight|Road","India",2055,"bn tkm/yr","historical",10051.7772157431,"IEA ETP B2DS"
"280","ES|Transport|Freight|Road","Mexico",2055,"bn tkm/yr","historical",1100.91336347831,"IEA ETP B2DS"
"281","ES|Transport|Freight|Road","Russia",2055,"bn tkm/yr","historical",1813.17891195068,"IEA ETP B2DS"
"282","ES|Transport|Freight|Road","South Africa",2055,"bn tkm/yr","historical",704.472367097326,"IEA ETP B2DS"
"283","ES|Transport|Freight|Road","United States",2055,"bn tkm/yr","historical",12051.3738495659,"IEA ETP B2DS"
"284","ES|Transport|Freight|Road","OECD",2060,"bn tkm/yr","historical",22978.4799554729,"IEA ETP B2DS"
"285","ES|Transport|Freight|Road","NonOECD",2060,"bn tkm/yr","historical",64926.1176032732,"IEA ETP B2DS"
"286","ES|Transport|Freight|Road","ASEAN",2060,"bn tkm/yr","historical",5867.50875717042,"IEA ETP B2DS"
"287","ES|Transport|Freight|Road","Brazil",2060,"bn tkm/yr","historical",3843.96724123044,"IEA ETP B2DS"
"288","ES|Transport|Freight|Road","China",2060,"bn tkm/yr","historical",23301.7140978637,"IEA ETP B2DS"
"289","ES|Transport|Freight|Road","ASEAN",2025,"bn tkm/yr","historical",2123.88599610935,"IEA ETP B2DS"
"290","ES|Transport|Freight|Road","Brazil",2025,"bn tkm/yr","historical",1996.10954415159,"IEA ETP B2DS"
"291","ES|Transport|Freight|Road","China",2025,"bn tkm/yr","historical",8645.48555972602,"IEA ETP B2DS"
"292","ES|Transport|Freight|Road","European Union",2025,"bn tkm/yr","historical",3251.73860588333,"IEA ETP B2DS"
"293","ES|Transport|Freight|Road","China",2050,"bn tkm/yr","historical",18650.7561530101,"IEA ETP B2DS"
"294","ES|Transport|Freight|Road","European Union",2050,"bn tkm/yr","historical",4267.68843705145,"IEA ETP B2DS"
"295","ES|Transport|Freight|Road","India",2050,"bn tkm/yr","historical",8743.04315794235,"IEA ETP B2DS"
"296","ES|Transport|Freight|Road","Mexico",2050,"bn tkm/yr","historical",1013.90573401529,"IEA ETP B2DS"
"297","ES|Transport|Freight|Road","Russia",2050,"bn tkm/yr","historical",1678.335224489,"IEA ETP B2DS"
"298","ES|Transport|Freight|Rail","OECD",2025,"bn tkm/yr","historical",4125.46782081698,"IEA ETP RTS"
"299","ES|Transport|Freight|Rail","NonOECD",2025,"bn tkm/yr","historical",9976.10762685087,"IEA ETP RTS"
"300","ES|Transport|Freight|Rail","ASEAN",2025,"bn tkm/yr","historical",20.1526621298118,"IEA ETP RTS"
"301","ES|Transport|Freight|Rail","Brazil",2025,"bn tkm/yr","historical",306.200342937183,"IEA ETP RTS"
"302","ES|Transport|Freight|Rail","China",2025,"bn tkm/yr","historical",4942.29257039694,"IEA ETP RTS"
"303","ES|Transport|Freight|Rail","European Union",2025,"bn tkm/yr","historical",464.102822247495,"IEA ETP RTS"
"304","ES|Transport|Freight|Rail","India",2025,"bn tkm/yr","historical",1295.41665426954,"IEA ETP RTS"
"305","ES|Transport|Freight|Rail","Mexico",2025,"bn tkm/yr","historical",108.791588516099,"IEA ETP RTS"
"306","ES|Transport|Freight|Rail","India",2014,"bn tkm/yr","historical",761.370581778311,"IEA ETP RTS"
"307","ES|Transport|Freight|Rail","Mexico",2014,"bn tkm/yr","historical",87.0440527585918,"IEA ETP RTS"
"308","ES|Transport|Freight|Rail","Russia",2014,"bn tkm/yr","historical",2095.66516269649,"IEA ETP RTS"
"309","ES|Transport|Freight|Rail","South Africa",2014,"bn tkm/yr","historical",122.000392073167,"IEA ETP RTS"
"310","ES|Transport|Freight|Rail","United States",2014,"bn tkm/yr","historical",2649.94119532441,"IEA ETP RTS"
"311","ES|Transport|Freight|Rail","ASEAN",2030,"bn tkm/yr","historical",23.6734224360669,"IEA ETP RTS"
"312","ES|Transport|Freight|Rail","Brazil",2030,"bn tkm/yr","historical",343.529616807937,"IEA ETP RTS"
"313","ES|Transport|Freight|Rail","China",2030,"bn tkm/yr","historical",5822.27818761382,"IEA ETP RTS"
"314","ES|Transport|Freight|Rail","European Union",2030,"bn tkm/yr","historical",492.358087356631,"IEA ETP RTS"
"315","ES|Transport|Freight|Rail","India",2030,"bn tkm/yr","historical",1640.69790413201,"IEA ETP RTS"
"316","ES|Transport|Freight|Rail","Mexico",2030,"bn tkm/yr","historical",122.812127418115,"IEA ETP RTS"
"317","ES|Transport|Freight|Rail","Russia",2030,"bn tkm/yr","historical",2580.55691058924,"IEA ETP RTS"
"318","ES|Transport|Freight|Rail","South Africa",2030,"bn tkm/yr","historical",157.829328040633,"IEA ETP RTS"
"319","ES|Transport|Freight|Rail","United States",2030,"bn tkm/yr","historical",3297.81020707049,"IEA ETP RTS"
"320","ES|Transport|Freight|Rail","OECD",2035,"bn tkm/yr","historical",4731.02651660731,"IEA ETP RTS"
"321","ES|Transport|Freight|Rail","NonOECD",2035,"bn tkm/yr","historical",13283.5012072865,"IEA ETP RTS"
"322","ES|Transport|Freight|Rail","ASEAN",2035,"bn tkm/yr","historical",27.248551918134,"IEA ETP RTS"
"323","ES|Transport|Freight|Rail","Brazil",2035,"bn tkm/yr","historical",385.452813551303,"IEA ETP RTS"
"324","ES|Transport|Freight|Rail","China",2035,"bn tkm/yr","historical",6610.35529419045,"IEA ETP RTS"
"325","ES|Transport|Freight|Rail","European Union",2035,"bn tkm/yr","historical",519.660862117469,"IEA ETP RTS"
"326","ES|Transport|Freight|Rail","India",2035,"bn tkm/yr","historical",2015.86896316731,"IEA ETP RTS"
"327","ES|Transport|Freight|Rail","Mexico",2035,"bn tkm/yr","historical",136.756538958536,"IEA ETP RTS"
"328","ES|Transport|Freight|Rail","Russia",2035,"bn tkm/yr","historical",2848.05489459302,"IEA ETP RTS"
"329","ES|Transport|Freight|Rail","European Union",2055,"bn tkm/yr","historical",631.39277689973,"IEA ETP RTS"
"330","ES|Transport|Freight|Rail","India",2055,"bn tkm/yr","historical",3357.68630247037,"IEA ETP RTS"
"331","ES|Transport|Freight|Rail","Mexico",2055,"bn tkm/yr","historical",184.783092075422,"IEA ETP RTS"
"332","ES|Transport|Freight|Rail","Russia",2055,"bn tkm/yr","historical",3695.25111962544,"IEA ETP RTS"
"333","ES|Transport|Freight|Rail","South Africa",2055,"bn tkm/yr","historical",245.882725759811,"IEA ETP RTS"
"334","ES|Transport|Freight|Rail","United States",2055,"bn tkm/yr","historical",4608.06026629084,"IEA ETP RTS"
"335","ES|Transport|Freight|Rail","OECD",2060,"bn tkm/yr","historical",6480.18054892459,"IEA ETP RTS"
"336","ES|Transport|Freight|Rail","NonOECD",2060,"bn tkm/yr","historical",19171.4258029868,"IEA ETP RTS"
"337","ES|Transport|Freight|Rail","ASEAN",2060,"bn tkm/yr","historical",42.5637602147374,"IEA ETP RTS"
"338","ES|Transport|Freight|Rail","Brazil",2060,"bn tkm/yr","historical",560.28105133077,"IEA ETP RTS"
"339","ES|Transport|Freight|Rail","China",2060,"bn tkm/yr","historical",9007.49326964772,"IEA ETP RTS"
"340","ES|Transport|Freight|Rail","European Union",2060,"bn tkm/yr","historical",659.448329205351,"IEA ETP RTS"
"341","ES|Transport|Freight|Rail","India",2060,"bn tkm/yr","historical",3588.37611298962,"IEA ETP RTS"
"342","ES|Transport|Freight|Rail","Mexico",2060,"bn tkm/yr","historical",193.94499809653,"IEA ETP RTS"
"343","ES|Transport|Freight|Rail","Russia",2060,"bn tkm/yr","historical",3879.08879519932,"IEA ETP RTS"
"344","ES|Transport|Freight|Rail","South Africa",2060,"bn tkm/yr","historical",259.758796688438,"IEA ETP RTS"
"345","ES|Transport|Freight|Rail","United States",2060,"bn tkm/yr","historical",4904.8483601047,"IEA ETP RTS"
"346","ES|Transport|Freight|Rail","Russia",2025,"bn tkm/yr","historical",2323.5190825436,"IEA ETP RTS"
"347","ES|Transport|Freight|Rail","South Africa",2025,"bn tkm/yr","historical",142.262099135778,"IEA ETP RTS"
"348","ES|Transport|Freight|Rail","United States",2025,"bn tkm/yr","historical",3078.30515998621,"IEA ETP RTS"
"349","ES|Transport|Freight|Rail","OECD",2030,"bn tkm/yr","historical",4418.89381668511,"IEA ETP RTS"
"350","ES|Transport|Freight|Rail","NonOECD",2030,"bn tkm/yr","historical",11647.1506264602,"IEA ETP RTS"
"351","ES|Transport|Freight|Rail","South Africa",2045,"bn tkm/yr","historical",212.871212930454,"IEA ETP RTS"
"352","ES|Transport|Freight|Rail","United States",2045,"bn tkm/yr","historical",4052.25758825417,"IEA ETP RTS"
"353","ES|Transport|Freight|Rail","OECD",2050,"bn tkm/yr","historical",5749.86077552037,"IEA ETP RTS"
"354","ES|Transport|Freight|Rail","NonOECD",2050,"bn tkm/yr","historical",17292.1104888875,"IEA ETP RTS"
"355","ES|Transport|Freight|Rail","ASEAN",2050,"bn tkm/yr","historical",37.0857539887007,"IEA ETP RTS"
"356","ES|Transport|Freight|Rail","Brazil",2050,"bn tkm/yr","historical",505.060110239942,"IEA ETP RTS"
"357","ES|Transport|Freight|Rail","China",2050,"bn tkm/yr","historical",8319.45018028837,"IEA ETP RTS"
"358","ES|Transport|Freight|Rail","European Union",2050,"bn tkm/yr","historical",603.128456725312,"IEA ETP RTS"
"359","ES|Transport|Freight|Rail","India",2050,"bn tkm/yr","historical",3080.48058682099,"IEA ETP RTS"
"360","ES|Transport|Freight|Rail","Mexico",2050,"bn tkm/yr","historical",174.48132421446,"IEA ETP RTS"
"361","ES|Transport|Freight|Rail","Russia",2050,"bn tkm/yr","historical",3497.87827553282,"IEA ETP RTS"
"362","ES|Transport|Freight|Rail","South Africa",2050,"bn tkm/yr","historical",230.144826601664,"IEA ETP RTS"
"363","ES|Transport|Freight|Rail","United States",2050,"bn tkm/yr","historical",4324.6240150639,"IEA ETP RTS"
"364","ES|Transport|Freight|Rail","OECD",2055,"bn tkm/yr","historical",6108.50767588753,"IEA ETP RTS"
"365","ES|Transport|Freight|Rail","NonOECD",2055,"bn tkm/yr","historical",18304.0220666898,"IEA ETP RTS"
"366","ES|Transport|Freight|Rail","ASEAN",2055,"bn tkm/yr","historical",39.9061877397331,"IEA ETP RTS"
"367","ES|Transport|Freight|Rail","Brazil",2055,"bn tkm/yr","historical",535.46331423138,"IEA ETP RTS"
"368","ES|Transport|Freight|Rail","China",2055,"bn tkm/yr","historical",8694.6714475713,"IEA ETP RTS"
"369","ES|Transport|Freight|Rail","Brazil",2045,"bn tkm/yr","historical",516.039346238463,"IEA ETP 2DS"
"370","ES|Transport|Freight|Rail","China",2045,"bn tkm/yr","historical",8635.3657583963,"IEA ETP 2DS"
"371","ES|Transport|Freight|Rail","European Union",2045,"bn tkm/yr","historical",632.349678365153,"IEA ETP 2DS"
"372","ES|Transport|Freight|Rail","India",2045,"bn tkm/yr","historical",3032.90207608239,"IEA ETP 2DS"
"373","ES|Transport|Freight|Rail","Mexico",2045,"bn tkm/yr","historical",179.198407768251,"IEA ETP 2DS"
"374","ES|Transport|Freight|Rail","Russia",2045,"bn tkm/yr","historical",3627.17223929391,"IEA ETP 2DS"
"375","ES|Transport|Freight|Rail","South Africa",2045,"bn tkm/yr","historical",234.158334223499,"IEA ETP 2DS"
"376","ES|Transport|Freight|Rail","United States",2045,"bn tkm/yr","historical",4457.48334707959,"IEA ETP 2DS"
"377","ES|Transport|Freight|Rail","OECD",2050,"bn tkm/yr","historical",6324.84685307241,"IEA ETP 2DS"
"378","ES|Transport|Freight|Rail","NonOECD",2050,"bn tkm/yr","historical",19021.3215377763,"IEA ETP 2DS"
"379","ES|Transport|Freight|Rail","ASEAN",2050,"bn tkm/yr","historical",40.7943293875708,"IEA ETP 2DS"
"380","ES|Transport|Freight|Rail","Brazil",2050,"bn tkm/yr","historical",555.566121263936,"IEA ETP 2DS"
"381","ES|Transport|Freight|Rail","China",2050,"bn tkm/yr","historical",9151.39519831721,"IEA ETP 2DS"
"382","ES|Transport|Freight|Rail","European Union",2050,"bn tkm/yr","historical",663.441302397843,"IEA ETP 2DS"
"383","ES|Transport|Freight|Rail","India",2050,"bn tkm/yr","historical",3388.52864550309,"IEA ETP 2DS"
"384","ES|Transport|Freight|Rail","Mexico",2050,"bn tkm/yr","historical",191.929456635906,"IEA ETP 2DS"
"385","ES|Transport|Freight|Rail","Russia",2050,"bn tkm/yr","historical",3847.66610308611,"IEA ETP 2DS"
"386","ES|Transport|Freight|Rail","South Africa",2050,"bn tkm/yr","historical",253.15930926183,"IEA ETP 2DS"
"387","ES|Transport|Freight|Rail","United States",2050,"bn tkm/yr","historical",4757.08641657029,"IEA ETP 2DS"
"388","ES|Transport|Freight|Rail","OECD",2055,"bn tkm/yr","historical",6719.35844347628,"IEA ETP 2DS"
"389","ES|Transport|Freight|Rail","NonOECD",2055,"bn tkm/yr","historical",20134.4242733587,"IEA ETP 2DS"
"390","ES|Transport|Freight|Rail","ASEAN",2055,"bn tkm/yr","historical",43.8968065137064,"IEA ETP 2DS"
"391","ES|Transport|Freight|Rail","Brazil",2055,"bn tkm/yr","historical",589.009645654518,"IEA ETP 2DS"
"392","ES|Transport|Freight|Rail","China",2055,"bn tkm/yr","historical",9564.13859232843,"IEA ETP 2DS"
"393","ES|Transport|Freight|Rail","European Union",2055,"bn tkm/yr","historical",694.532054589703,"IEA ETP 2DS"
"394","ES|Transport|Freight|Rail","India",2055,"bn tkm/yr","historical",3693.45493271741,"IEA ETP 2DS"
"395","ES|Transport|Freight|Rail","Mexico",2055,"bn tkm/yr","historical",203.261401282964,"IEA ETP 2DS"
"396","ES|Transport|Freight|Rail","Russia",2055,"bn tkm/yr","historical",4064.77623158798,"IEA ETP 2DS"
"397","ES|Transport|Freight|Rail","South Africa",2055,"bn tkm/yr","historical",270.470998335792,"IEA ETP 2DS"
"398","ES|Transport|Freight|Rail","United States",2055,"bn tkm/yr","historical",5068.86629291992,"IEA ETP 2DS"
"399","ES|Transport|Freight|Rail","OECD",2060,"bn tkm/yr","historical",7128.19860381704,"IEA ETP 2DS"
"400","ES|Transport|Freight|Rail","NonOECD",2060,"bn tkm/yr","historical",21088.5683832855,"IEA ETP 2DS"
"401","ES|Transport|Freight|Rail","ASEAN",2060,"bn tkm/yr","historical",46.8201362362112,"IEA ETP 2DS"
"402","ES|Transport|Freight|Rail","Brazil",2060,"bn tkm/yr","historical",616.309156463848,"IEA ETP 2DS"
"403","ES|Transport|Freight|Rail","China",2060,"bn tkm/yr","historical",9908.24259661249,"IEA ETP 2DS"
"404","ES|Transport|Freight|Rail","European Union",2060,"bn tkm/yr","historical",725.393162125887,"IEA ETP 2DS"
"405","ES|Transport|Freight|Rail","India",2060,"bn tkm/yr","historical",3947.21372428859,"IEA ETP 2DS"
"406","ES|Transport|Freight|Rail","Mexico",2060,"bn tkm/yr","historical",213.339497906183,"IEA ETP 2DS"
"407","ES|Transport|Freight|Rail","Russia",2060,"bn tkm/yr","historical",4266.99767471926,"IEA ETP 2DS"
"408","ES|Transport|Freight|Rail","South Africa",2060,"bn tkm/yr","historical",285.734676357282,"IEA ETP 2DS"
"409","ES|Transport|Freight|Rail","United States",2060,"bn tkm/yr","historical",5395.33319611517,"IEA ETP 2DS"
"410","ES|Transport|Freight|Rail","South Africa",2035,"bn tkm/yr","historical",175.456269598983,"IEA ETP RTS"
"411","ES|Transport|Freight|Rail","United States",2035,"bn tkm/yr","historical",3534.26728444085,"IEA ETP RTS"
"412","ES|Transport|Freight|Rail","OECD",2040,"bn tkm/yr","historical",5059.0036844404,"IEA ETP RTS"
"413","ES|Transport|Freight|Rail","NonOECD",2040,"bn tkm/yr","historical",14773.263566419,"IEA ETP RTS"
"414","ES|Transport|Freight|Rail","ASEAN",2040,"bn tkm/yr","historical",30.7369290741125,"IEA ETP RTS"
"415","ES|Transport|Freight|Rail","Brazil",2040,"bn tkm/yr","historical",428.468661278358,"IEA ETP RTS"
"416","ES|Transport|Freight|Rail","China",2040,"bn tkm/yr","historical",7274.69149216508,"IEA ETP RTS"
"417","ES|Transport|Freight|Rail","European Union",2040,"bn tkm/yr","historical",547.175139676739,"IEA ETP RTS"
"418","ES|Transport|Freight|Rail","India",2040,"bn tkm/yr","historical",2395.94500679227,"IEA ETP RTS"
"419","ES|Transport|Freight|Rail","Mexico",2040,"bn tkm/yr","historical",150.226152048199,"IEA ETP RTS"
"420","ES|Transport|Freight|Rail","Russia",2040,"bn tkm/yr","historical",3086.10233661903,"IEA ETP RTS"
"421","ES|Transport|Freight|Rail","South Africa",2040,"bn tkm/yr","historical",194.24462013939,"IEA ETP RTS"
"422","ES|Transport|Freight|Rail","United States",2040,"bn tkm/yr","historical",3785.68773673666,"IEA ETP RTS"
"423","ES|Transport|Freight|Rail","OECD",2045,"bn tkm/yr","historical",5402.08338277335,"IEA ETP RTS"
"424","ES|Transport|Freight|Rail","NonOECD",2045,"bn tkm/yr","historical",16118.4508401668,"IEA ETP RTS"
"425","ES|Transport|Freight|Rail","ASEAN",2045,"bn tkm/yr","historical",34.0384455167934,"IEA ETP RTS"
"426","ES|Transport|Freight|Rail","Brazil",2045,"bn tkm/yr","historical",469.126678398603,"IEA ETP RTS"
"427","ES|Transport|Freight|Rail","China",2045,"bn tkm/yr","historical",7850.332507633,"IEA ETP RTS"
